#{"t_start": 1713661405.640897, "env_id": "PandaPickAndPlace-v1"}
r,l,t,is_success
-7.0,50,35380.199346,1.0
-8.0,50,35382.543599,1.0
-12.0,50,35384.941027,1.0
-9.0,50,35387.350513,1.0
-9.0,50,35389.752571,1.0
-9.0,50,35392.084213,1.0
-11.0,50,35394.426672,1.0
-7.0,50,35396.85955,1.0
-9.0,50,35399.284656,1.0
-8.0,50,35401.796878,1.0
-6.0,50,35404.110913,1.0
-5.0,50,35406.40828,1.0
-8.0,50,35408.870595,1.0
-5.0,50,35411.275433,1.0
-9.0,50,35413.619387,1.0
0.0,50,35416.046219,1.0
-9.0,50,35418.348148,1.0
-8.0,50,35420.768323,1.0
-10.0,50,35423.078815,1.0
-11.0,50,35425.432583,1.0
-6.0,50,35427.925504,1.0
-8.0,50,35430.552732,1.0
-8.0,50,35433.360943,1.0
-5.0,50,35435.779305,1.0
-6.0,50,35438.101634,1.0
-3.0,50,35440.491878,1.0
-8.0,50,35443.017369,1.0
-4.0,50,35445.301992,1.0
-11.0,50,35447.718837,1.0
-9.0,50,35450.217156,1.0
-8.0,50,35452.581849,1.0
-9.0,50,35454.966257,1.0
-50.0,50,35457.267427,0.0
-7.0,50,35459.565811,1.0
-8.0,50,35462.057494,1.0
-27.0,50,35464.365633,0.0
-8.0,50,35466.851857,1.0
-8.0,50,35469.244951,1.0
-8.0,50,35471.686576,1.0
-9.0,50,35474.020385,1.0
-8.0,50,35476.512761,1.0
-9.0,50,35479.060853,1.0
-50.0,50,35481.413139,0.0
-12.0,50,35483.95269,1.0
-7.0,50,35486.243333,1.0
-6.0,50,35488.730618,1.0
-9.0,50,35491.053292,1.0
-7.0,50,35493.45263,1.0
-12.0,50,35495.826472,1.0
-20.0,50,35498.113282,1.0
-9.0,50,35500.676801,1.0
-14.0,50,35503.054635,1.0
-7.0,50,35505.479209,1.0
-7.0,50,35507.878477,1.0
-10.0,50,35510.32578,1.0
-12.0,50,35512.831382,1.0
-27.0,50,35515.24383,1.0
-7.0,50,35517.627631,1.0
-10.0,50,35520.114981,1.0
-8.0,50,35522.664615,1.0
-10.0,50,35525.020983,1.0
-8.0,50,35527.445493,1.0
-9.0,50,35529.857332,1.0
-7.0,50,35532.340442,1.0
-4.0,50,35534.778809,1.0
-7.0,50,35537.211637,1.0
-5.0,50,35539.841979,1.0
-7.0,50,35542.308567,1.0
-14.0,50,35544.744683,1.0
-9.0,50,35547.194248,1.0
-8.0,50,35549.60849,1.0
-8.0,50,35552.110007,1.0
-6.0,50,35554.745538,1.0
-7.0,50,35557.454934,1.0
-7.0,50,35559.942775,1.0
-10.0,50,35562.328174,1.0
-10.0,50,35564.714549,1.0
-5.0,50,35566.984822,1.0
0.0,50,35569.240279,1.0
-9.0,50,35571.649581,1.0
-4.0,50,35573.975304,1.0
-4.0,50,35576.410657,1.0
-50.0,50,35580.711152,0.0
-9.0,50,35583.918431,1.0
-7.0,50,35586.37229,1.0
-10.0,50,35588.85781,1.0
-7.0,50,35591.359167,1.0
-6.0,50,35593.641922,1.0
-10.0,50,35596.076609,1.0
-9.0,50,35598.506579,1.0
-5.0,50,35600.883652,1.0
-5.0,50,35603.223961,1.0
-6.0,50,35605.59159,1.0
-6.0,50,35607.959285,1.0
-8.0,50,35610.367444,1.0
-9.0,50,35612.743452,1.0
-5.0,50,35615.024807,1.0
-6.0,50,35617.455447,1.0
-9.0,50,35619.866092,1.0
-5.0,50,35622.238189,1.0
-6.0,50,35624.588817,1.0
-10.0,50,35627.048029,1.0
-7.0,50,35629.482786,1.0
-8.0,50,35631.936977,1.0
-5.0,50,35634.438908,1.0
-9.0,50,35636.773681,1.0
-4.0,50,35639.026768,1.0
-9.0,50,35641.279288,1.0
-9.0,50,35643.655603,1.0
-7.0,50,35646.082433,1.0
-7.0,50,35648.547978,1.0
-4.0,50,35650.836447,1.0
-12.0,50,35653.090318,1.0
-8.0,50,35655.413395,1.0
-9.0,50,35657.762505,1.0
-8.0,50,35660.167805,1.0
-6.0,50,35662.543764,1.0
-6.0,50,35664.98165,1.0
-7.0,50,35667.341422,1.0
-8.0,50,35669.746744,1.0
-5.0,50,35672.209953,1.0
-5.0,50,35674.629372,1.0
-9.0,50,35677.011007,1.0
-9.0,50,35679.647438,1.0
-8.0,50,35682.377568,1.0
-8.0,50,35684.952116,1.0
-11.0,50,35687.346848,1.0
-5.0,50,35689.75746,1.0
-7.0,50,35692.266853,1.0
-7.0,50,35694.750029,1.0
-10.0,50,35697.179201,1.0
-9.0,50,35699.557381,1.0
-14.0,50,35702.004198,1.0
-19.0,50,35704.412265,1.0
-5.0,50,35706.75531,1.0
-7.0,50,35709.110437,1.0
-7.0,50,35711.589579,1.0
-10.0,50,35714.059629,1.0
0.0,50,35716.498791,1.0
-38.0,50,35718.892922,0.0
-12.0,50,35721.423295,1.0
-9.0,50,35723.902567,1.0
-9.0,50,35726.335464,1.0
-6.0,50,35728.68483,1.0
-8.0,50,35731.224294,1.0
-8.0,50,35733.71237,1.0
-8.0,50,35736.078708,1.0
-6.0,50,35738.364985,1.0
-18.0,50,35740.672869,1.0
-4.0,50,35743.164553,1.0
-6.0,50,35745.595833,1.0
-7.0,50,35748.004278,1.0
-11.0,50,35750.400599,1.0
-5.0,50,35752.891716,1.0
-6.0,50,35755.306154,1.0
-9.0,50,35757.667293,1.0
-8.0,50,35759.999493,1.0
-12.0,50,35762.427174,1.0
-10.0,50,35764.802229,1.0
-6.0,50,35767.200757,1.0
-11.0,50,35769.737108,1.0
-17.0,50,35772.189285,1.0
-44.0,50,35774.591497,0.0
-8.0,50,35777.090366,1.0
-7.0,50,35779.496552,1.0
-4.0,50,35781.926421,1.0
-10.0,50,35784.357202,1.0
-9.0,50,35786.821676,1.0
-3.0,50,35789.148025,1.0
-16.0,50,35791.438626,1.0
-9.0,50,35793.994134,1.0
-11.0,50,35796.620014,1.0
-8.0,50,35798.970572,1.0
-10.0,50,35801.384887,1.0
-7.0,50,35803.882379,1.0
0.0,50,35806.455111,1.0
-7.0,50,35808.959712,1.0
-7.0,50,35811.478151,1.0
-5.0,50,35813.911922,1.0
-12.0,50,35816.351576,1.0
-15.0,50,35818.606403,1.0
-9.0,50,35820.985517,1.0
-4.0,50,35823.42625,1.0
-4.0,50,35825.763717,1.0
-8.0,50,35828.013501,1.0
-3.0,50,35830.39581,1.0
-5.0,50,35832.756045,1.0
-8.0,50,35835.167475,1.0
-6.0,50,35837.567967,1.0
-8.0,50,35839.897433,1.0
-6.0,50,35842.263362,1.0
-6.0,50,35844.720289,1.0
-9.0,50,35847.204663,1.0
-6.0,50,35849.659872,1.0
-7.0,50,35851.970315,1.0
-3.0,50,35854.356152,1.0
-8.0,50,35856.747672,1.0
-8.0,50,35859.025737,1.0
-9.0,50,35861.533718,1.0
-45.0,50,35863.863477,0.0
-7.0,50,35866.357156,1.0
-5.0,50,35868.704307,1.0
-4.0,50,35870.982903,1.0
-4.0,50,35873.351381,1.0
-4.0,50,35875.84319,1.0
-10.0,50,35878.33876,1.0
-8.0,50,35880.788843,1.0
-8.0,50,35882.999442,1.0
-5.0,50,35885.385884,1.0
-15.0,50,35887.860298,1.0
-8.0,50,35890.343567,1.0
-6.0,50,35892.826746,1.0
-8.0,50,35895.279169,1.0
-9.0,50,35897.724656,1.0
-6.0,50,35900.073873,1.0
-6.0,50,35902.430592,1.0
-3.0,50,35904.8019,1.0
-5.0,50,35907.076489,1.0
-7.0,50,35909.534885,1.0
-8.0,50,35912.076915,1.0
-8.0,50,35916.030428,1.0
-4.0,50,35918.351701,1.0
-7.0,50,35920.822405,1.0
-6.0,50,35923.200073,1.0
-6.0,50,35925.546112,1.0
-6.0,50,35927.881429,1.0
-4.0,50,35930.53747,1.0
-9.0,50,35933.15912,1.0
-6.0,50,35935.615488,1.0
-5.0,50,35937.984834,1.0
-10.0,50,35940.493017,1.0
-8.0,50,35942.926857,1.0
-5.0,50,35945.320757,1.0
-4.0,50,35947.66849,1.0
-9.0,50,35950.081519,1.0
-7.0,50,35952.362655,1.0
-5.0,50,35954.68737,1.0
-8.0,50,35957.017621,1.0
-8.0,50,35959.421726,1.0
-7.0,50,35961.950847,1.0
-4.0,50,35964.385452,1.0
-12.0,50,35966.858708,1.0
-9.0,50,35969.336191,1.0
-12.0,50,35971.858289,1.0
-10.0,50,35974.255849,1.0
-10.0,50,35976.690568,1.0
-11.0,50,35979.094712,1.0
-7.0,50,35981.613077,1.0
-7.0,50,35983.972317,1.0
-7.0,50,35986.368882,1.0
-8.0,50,35988.781674,1.0
-30.0,50,35991.06479,1.0
-9.0,50,35993.542723,1.0
-5.0,50,35995.944071,1.0
-8.0,50,35998.334476,1.0
-9.0,50,36000.837235,1.0
-8.0,50,36003.262155,1.0
-9.0,50,36005.695022,1.0
-8.0,50,36008.108625,1.0
-4.0,50,36010.484499,1.0
-49.0,50,36012.825947,0.0
-8.0,50,36015.226137,1.0
-11.0,50,36017.625841,1.0
-9.0,50,36020.019556,1.0
-6.0,50,36022.383603,1.0
-7.0,50,36024.863046,1.0
-8.0,50,36027.278236,1.0
-6.0,50,36029.586993,1.0
-8.0,50,36032.11887,1.0
-5.0,50,36034.524998,1.0
-49.0,50,36036.880856,0.0
0.0,50,36039.17819,1.0
-4.0,50,36041.480337,1.0
-7.0,50,36043.994317,1.0
-11.0,50,36046.466543,1.0
-8.0,50,36048.831618,1.0
-9.0,50,36051.172954,1.0
-6.0,50,36053.547037,1.0
-7.0,50,36056.378332,1.0
-6.0,50,36059.107892,1.0
-9.0,50,36061.411878,1.0
-46.0,50,36063.71733,0.0
-9.0,50,36066.08634,1.0
-10.0,50,36068.493999,1.0
-6.0,50,36070.909388,1.0
-5.0,50,36073.260046,1.0
-4.0,50,36075.603581,1.0
-8.0,50,36078.007236,1.0
-7.0,50,36080.383651,1.0
-10.0,50,36082.785523,1.0
-9.0,50,36085.205062,1.0
-6.0,50,36087.701639,1.0
-5.0,50,36090.041329,1.0
-7.0,50,36092.419196,1.0
-9.0,50,36094.862625,1.0
-50.0,50,36097.184046,0.0
-8.0,50,36099.643275,1.0
-5.0,50,36102.12333,1.0
-6.0,50,36104.492467,1.0
-6.0,50,36106.901521,1.0
-5.0,50,36109.271775,1.0
-9.0,50,36111.795605,1.0
-7.0,50,36114.158766,1.0
-47.0,50,36116.676047,0.0
-6.0,50,36119.218714,1.0
-50.0,50,36121.681268,0.0
0.0,50,36124.097092,1.0
-9.0,50,36126.54372,1.0
-9.0,50,36129.030608,1.0
-8.0,50,36131.499316,1.0
-8.0,50,36133.914684,1.0
-6.0,50,36137.371987,1.0
-8.0,50,36140.124402,1.0
-6.0,50,36142.575818,1.0
-4.0,50,36145.277803,1.0
-7.0,50,36147.756418,1.0
0.0,50,36150.197052,1.0
-9.0,50,36152.573805,1.0
-11.0,50,36154.95307,1.0
-5.0,50,36157.277254,1.0
-6.0,50,36159.717301,1.0
-10.0,50,36162.207877,1.0
-42.0,50,36164.580779,0.0
-8.0,50,36167.172289,1.0
-12.0,50,36169.592626,1.0
-6.0,50,36171.906866,1.0
-9.0,50,36174.393257,1.0
-7.0,50,36176.780558,1.0
-6.0,50,36179.289954,1.0
-6.0,50,36181.957327,1.0
-8.0,50,36184.447531,1.0
-7.0,50,36186.935908,1.0
-9.0,50,36189.226325,1.0
-7.0,50,36191.782431,1.0
-5.0,50,36194.220011,1.0
-6.0,50,36196.474913,1.0
-9.0,50,36198.978685,1.0
-8.0,50,36201.451211,1.0
-7.0,50,36203.744939,1.0
-7.0,50,36206.067665,1.0
-9.0,50,36208.407381,1.0
-13.0,50,36210.785141,1.0
-8.0,50,36213.21234,1.0
-8.0,50,36215.661164,1.0
0.0,50,36217.953951,1.0
-8.0,50,36220.254831,1.0
-8.0,50,36222.644839,1.0
-4.0,50,36224.899602,1.0
-7.0,50,36227.254799,1.0
0.0,50,36229.505739,1.0
-4.0,50,36231.872759,1.0
-5.0,50,36234.218117,1.0
-6.0,50,36236.635741,1.0
-9.0,50,36239.095478,1.0
-8.0,50,36241.493571,1.0
-6.0,50,36243.912079,1.0
0.0,50,36246.248583,1.0
-7.0,50,36248.710066,1.0
-8.0,50,36251.015488,1.0
-8.0,50,36253.475519,1.0
-7.0,50,36255.842967,1.0
-9.0,50,36258.33629,1.0
-4.0,50,36260.697141,1.0
-4.0,50,36263.174179,1.0
-6.0,50,36265.525146,1.0
-7.0,50,36267.846536,1.0
-7.0,50,36270.222028,1.0
0.0,50,36272.602459,1.0
-8.0,50,36275.024426,1.0
-5.0,50,36277.398124,1.0
-7.0,50,36279.804047,1.0
-34.0,50,36282.203435,0.0
-9.0,50,36284.726193,1.0
-7.0,50,36287.141105,1.0
-4.0,50,36289.502615,1.0
-8.0,50,36291.898237,1.0
-8.0,50,36294.24133,1.0
-5.0,50,36296.509904,1.0
-10.0,50,36298.936668,1.0
-4.0,50,36301.249409,1.0
-10.0,50,36303.735039,1.0
-9.0,50,36306.546839,1.0
-9.0,50,36309.153202,1.0
-11.0,50,36311.582967,1.0
-7.0,50,36313.940165,1.0
-9.0,50,36316.421009,1.0
-7.0,50,36318.916496,1.0
-5.0,50,36321.294402,1.0
-9.0,50,36323.644942,1.0
-8.0,50,36326.221365,1.0
-9.0,50,36328.664894,1.0
-4.0,50,36331.006922,1.0
-10.0,50,36333.383571,1.0
-13.0,50,36335.8313,1.0
-8.0,50,36338.250016,1.0
-12.0,50,36340.573114,1.0
-6.0,50,36342.976341,1.0
-9.0,50,36345.461147,1.0
-8.0,50,36347.981694,1.0
-9.0,50,36350.377258,1.0
-6.0,50,36352.79413,1.0
-6.0,50,36355.120922,1.0
-48.0,50,36357.433383,0.0
-9.0,50,36359.876825,1.0
-10.0,50,36362.287608,1.0
-6.0,50,36364.742179,1.0
-9.0,50,36367.202013,1.0
-9.0,50,36369.56285,1.0
-9.0,50,36372.032998,1.0
-7.0,50,36374.342788,1.0
-10.0,50,36376.829474,1.0
-8.0,50,36379.287364,1.0
-8.0,50,36381.77387,1.0
-7.0,50,36384.286829,1.0
-5.0,50,36386.611557,1.0
-9.0,50,36389.084531,1.0
-5.0,50,36391.461196,1.0
-10.0,50,36393.897812,1.0
-7.0,50,36396.226367,1.0
-9.0,50,36398.683923,1.0
-12.0,50,36401.064125,1.0
-4.0,50,36403.452235,1.0
-26.0,50,36405.743637,0.0
-8.0,50,36408.075087,1.0
-8.0,50,36410.480052,1.0
-9.0,50,36412.874913,1.0
-7.0,50,36415.234372,1.0
-5.0,50,36417.497339,1.0
0.0,50,36419.922743,1.0
-48.0,50,36422.333729,0.0
-9.0,50,36424.852444,1.0
-5.0,50,36427.162155,1.0
-4.0,50,36429.696051,1.0
-10.0,50,36432.4378,1.0
-8.0,50,36434.919136,1.0
-6.0,50,36437.249661,1.0
-9.0,50,36439.682057,1.0
-7.0,50,36442.117968,1.0
-10.0,50,36444.483989,1.0
-6.0,50,36446.85875,1.0
-49.0,50,36449.258957,0.0
-5.0,50,36451.635876,1.0
-8.0,50,36454.017153,1.0
-6.0,50,36456.413009,1.0
-8.0,50,36458.828167,1.0
-4.0,50,36461.108602,1.0
-6.0,50,36463.470699,1.0
-8.0,50,36465.954965,1.0
-8.0,50,36468.323549,1.0
-7.0,50,36470.626997,1.0
-6.0,50,36473.074378,1.0
-8.0,50,36475.503511,1.0
-13.0,50,36477.929821,1.0
-8.0,50,36480.404814,1.0
-11.0,50,36482.94453,1.0
-9.0,50,36485.415972,1.0
-8.0,50,36487.795221,1.0
-9.0,50,36490.119976,1.0
-9.0,50,36493.187754,1.0
-10.0,50,36497.834664,1.0
-10.0,50,36500.39278,1.0
-7.0,50,36502.890859,1.0
-8.0,50,36505.463699,1.0
-7.0,50,36507.851261,1.0
-24.0,50,36510.115604,1.0
-6.0,50,36512.422271,1.0
-9.0,50,36514.799791,1.0
-26.0,50,36517.058381,1.0
-5.0,50,36519.408759,1.0
-10.0,50,36521.771061,1.0
-6.0,50,36524.144031,1.0
-5.0,50,36526.543198,1.0
-10.0,50,36528.886679,1.0
-10.0,50,36531.235095,1.0
-9.0,50,36533.572579,1.0
-4.0,50,36535.850461,1.0
-8.0,50,36538.292043,1.0
-4.0,50,36540.695743,1.0
-5.0,50,36543.285889,1.0
-6.0,50,36545.671806,1.0
-14.0,50,36548.102259,1.0
-7.0,50,36550.459148,1.0
-8.0,50,36552.784696,1.0
-29.0,50,36555.408956,0.0
-6.0,50,36558.106361,1.0
-9.0,50,36560.698862,1.0
-43.0,50,36563.1568,0.0
-9.0,50,36565.60214,1.0
-10.0,50,36568.012294,1.0
-9.0,50,36570.459879,1.0
-46.0,50,36572.779782,0.0
-9.0,50,36575.237503,1.0
-9.0,50,36577.635013,1.0
-5.0,50,36580.044818,1.0
-4.0,50,36582.339832,1.0
-6.0,50,36584.768638,1.0
-9.0,50,36587.219893,1.0
-11.0,50,36589.60708,1.0
-8.0,50,36592.050623,1.0
-10.0,50,36594.444594,1.0
-6.0,50,36596.787229,1.0
-44.0,50,36599.107106,0.0
-6.0,50,36601.588413,1.0
-5.0,50,36603.996626,1.0
-9.0,50,36606.431623,1.0
-15.0,50,36608.752924,1.0
-31.0,50,36611.098118,1.0
-9.0,50,36613.428238,1.0
-11.0,50,36615.936947,1.0
-7.0,50,36618.396714,1.0
-6.0,50,36620.936877,1.0
-5.0,50,36623.345899,1.0
-6.0,50,36625.704983,1.0
-5.0,50,36628.148231,1.0
-8.0,50,36630.438593,1.0
-9.0,50,36632.778707,1.0
-10.0,50,36635.180686,1.0
-30.0,50,36637.556751,1.0
-8.0,50,36639.958142,1.0
-37.0,50,36642.354385,0.0
-3.0,50,36644.809577,1.0
-9.0,50,36647.272373,1.0
-6.0,50,36649.691132,1.0
-8.0,50,36652.061641,1.0
-8.0,50,36654.565544,1.0
-7.0,50,36656.972988,1.0
-7.0,50,36659.47182,1.0
-9.0,50,36662.019788,1.0
-8.0,50,36664.483233,1.0
-8.0,50,36666.879603,1.0
-8.0,50,36669.441476,1.0
-9.0,50,36671.925947,1.0
-6.0,50,36674.450072,1.0
-8.0,50,36676.763009,1.0
-6.0,50,36679.368079,1.0
-9.0,50,36682.12576,1.0
-9.0,50,36684.57856,1.0
-8.0,50,36686.944794,1.0
-9.0,50,36689.316192,1.0
-9.0,50,36691.676855,1.0
-8.0,50,36694.164299,1.0
-8.0,50,36696.562111,1.0
-7.0,50,36698.910056,1.0
-9.0,50,36701.317451,1.0
-7.0,50,36703.762866,1.0
-9.0,50,36706.164766,1.0
-5.0,50,36708.507423,1.0
-10.0,50,36710.910271,1.0
-9.0,50,36713.374846,1.0
-8.0,50,36715.741349,1.0
-3.0,50,36718.083437,1.0
-16.0,50,36720.380546,1.0
-6.0,50,36722.78202,1.0
-6.0,50,36725.195151,1.0
-6.0,50,36727.534182,1.0
-4.0,50,36729.856438,1.0
-6.0,50,36732.266069,1.0
0.0,50,36734.528435,1.0
-6.0,50,36736.817248,1.0
-9.0,50,36739.157505,1.0
-18.0,50,36741.616495,0.0
-8.0,50,36744.073475,1.0
-11.0,50,36746.547711,1.0
-9.0,50,36748.857578,1.0
-5.0,50,36751.210928,1.0
-5.0,50,36753.714233,1.0
-8.0,50,36756.149271,1.0
0.0,50,36758.565033,1.0
-8.0,50,36760.976192,1.0
-9.0,50,36763.453368,1.0
-10.0,50,36765.854733,1.0
-7.0,50,36768.387726,1.0
-7.0,50,36770.731102,1.0
-7.0,50,36773.06986,1.0
-5.0,50,36775.506017,1.0
-8.0,50,36777.931289,1.0
-5.0,50,36780.289402,1.0
-7.0,50,36782.729558,1.0
-8.0,50,36785.210483,1.0
-6.0,50,36787.576586,1.0
-11.0,50,36790.007638,1.0
-9.0,50,36792.41675,1.0
-8.0,50,36794.81111,1.0
-7.0,50,36797.191308,1.0
-8.0,50,36799.60928,1.0
-4.0,50,36802.014729,1.0
-10.0,50,36804.512433,1.0
-8.0,50,36807.264846,1.0
-4.0,50,36809.736977,1.0
-8.0,50,36812.09109,1.0
-10.0,50,36814.660387,1.0
-5.0,50,36817.052637,1.0
-12.0,50,36819.528404,1.0
-7.0,50,36821.975771,1.0
-7.0,50,36824.45749,1.0
-7.0,50,36826.84467,1.0
-6.0,50,36829.354644,1.0
-7.0,50,36831.828103,1.0
-7.0,50,36834.280513,1.0
-6.0,50,36836.57961,1.0
-11.0,50,36838.961862,1.0
-5.0,50,36841.436466,1.0
-9.0,50,36843.887554,1.0
-6.0,50,36846.255485,1.0
-5.0,50,36848.649152,1.0
-6.0,50,36851.00595,1.0
-5.0,50,36853.352388,1.0
-5.0,50,36855.757174,1.0
-3.0,50,36858.175312,1.0
-7.0,50,36860.56125,1.0
-8.0,50,36863.014491,1.0
-6.0,50,36865.344364,1.0
-7.0,50,36867.763355,1.0
-7.0,50,36870.201676,1.0
-11.0,50,36872.568091,1.0
-5.0,50,36875.049977,1.0
-8.0,50,36877.410786,1.0
-5.0,50,36879.741761,1.0
-8.0,50,36882.136645,1.0
-10.0,50,36884.716284,1.0
-4.0,50,36887.138445,1.0
-6.0,50,36889.601898,1.0
-7.0,50,36891.852659,1.0
-6.0,50,36894.247366,1.0
-8.0,50,36896.610938,1.0
-9.0,50,36898.972548,1.0
-7.0,50,36901.467434,1.0
-8.0,50,36903.974947,1.0
-5.0,50,36906.379801,1.0
-6.0,50,36908.784932,1.0
-7.0,50,36911.256068,1.0
-6.0,50,36913.729655,1.0
-9.0,50,36916.206717,1.0
-8.0,50,36918.706982,1.0
-12.0,50,36921.298017,1.0
-8.0,50,36923.777064,1.0
-9.0,50,36926.028346,1.0
-5.0,50,36928.456811,1.0
-8.0,50,36931.167639,1.0
-43.0,50,36933.736744,0.0
-4.0,50,36936.110309,1.0
-6.0,50,36938.45788,1.0
-8.0,50,36940.879775,1.0
-6.0,50,36943.264205,1.0
-7.0,50,36945.703847,1.0
-16.0,50,36948.120044,1.0
-8.0,50,36950.574893,1.0
-8.0,50,36953.050508,1.0
-5.0,50,36955.346309,1.0
-8.0,50,36957.727828,1.0
-7.0,50,36960.195585,1.0
-6.0,50,36962.819585,1.0
-9.0,50,36965.341872,1.0
-6.0,50,36967.736927,1.0
-9.0,50,36970.135114,1.0
-8.0,50,36972.472515,1.0
-7.0,50,36974.961332,1.0
-8.0,50,36977.295203,1.0
-10.0,50,36979.867261,1.0
-7.0,50,36982.320974,1.0
-10.0,50,36984.757809,1.0
-7.0,50,36987.293137,1.0
-9.0,50,36989.614266,1.0
-6.0,50,36992.064449,1.0
-7.0,50,36994.455861,1.0
-7.0,50,36996.96869,1.0
-7.0,50,36999.39703,1.0
-8.0,50,37001.817714,1.0
-9.0,50,37004.228865,1.0
-6.0,50,37006.629725,1.0
-6.0,50,37008.995389,1.0
-10.0,50,37011.48319,1.0
-8.0,50,37013.736686,1.0
-7.0,50,37016.154331,1.0
-9.0,50,37018.594124,1.0
-30.0,50,37020.97019,0.0
-9.0,50,37023.294487,1.0
-5.0,50,37025.658367,1.0
-7.0,50,37028.121956,1.0
-5.0,50,37030.405511,1.0
-5.0,50,37032.75212,1.0
-9.0,50,37035.109674,1.0
-7.0,50,37037.490391,1.0
-8.0,50,37039.947744,1.0
-8.0,50,37042.398971,1.0
-8.0,50,37044.801821,1.0
-7.0,50,37047.297474,1.0
-7.0,50,37049.704605,1.0
-7.0,50,37052.148564,1.0
-4.0,50,37054.76075,1.0
-9.0,50,37057.564534,1.0
0.0,50,37059.92902,1.0
-10.0,50,37062.402616,1.0
-8.0,50,37064.849437,1.0
-6.0,50,37067.158335,1.0
-7.0,50,37069.621118,1.0
-5.0,50,37072.13495,1.0
-10.0,50,37074.534043,1.0
-8.0,50,37076.953406,1.0
-8.0,50,37079.405138,1.0
-9.0,50,37081.843504,1.0
-7.0,50,37084.289464,1.0
-9.0,50,37086.652174,1.0
-8.0,50,37088.962175,1.0
-6.0,50,37091.429278,1.0
0.0,50,37093.675398,1.0
-6.0,50,37096.089315,1.0
-7.0,50,37098.514585,1.0
0.0,50,37100.740051,1.0
-7.0,50,37103.082254,1.0
-3.0,50,37105.452205,1.0
-7.0,50,37107.859953,1.0
-7.0,50,37110.261685,1.0
-7.0,50,37112.666019,1.0
-8.0,50,37115.12354,1.0
-8.0,50,37117.612296,1.0
-7.0,50,37120.030877,1.0
-5.0,50,37122.429089,1.0
-7.0,50,37124.802742,1.0
-10.0,50,37127.139085,1.0
-6.0,50,37131.150881,1.0
-9.0,50,37133.546577,1.0
-7.0,50,37135.89473,1.0
-7.0,50,37138.317997,1.0
-9.0,50,37140.834957,1.0
-9.0,50,37143.336086,1.0
-5.0,50,37145.605189,1.0
-5.0,50,37147.923335,1.0
-10.0,50,37150.443391,1.0
-8.0,50,37152.865575,1.0
-7.0,50,37155.124909,1.0
-9.0,50,37157.609833,1.0
-16.0,50,37160.059806,1.0
-50.0,50,37162.412516,0.0
-6.0,50,37164.699212,1.0
-8.0,50,37167.137451,1.0
-6.0,50,37169.573604,1.0
-9.0,50,37171.89458,1.0
-8.0,50,37174.342796,1.0
-6.0,50,37176.747373,1.0
-8.0,50,37179.238486,1.0
-9.0,50,37181.929925,1.0
-9.0,50,37184.644399,1.0
-10.0,50,37187.102175,1.0
-48.0,50,37189.484271,0.0
-6.0,50,37191.91422,1.0
-16.0,50,37194.207319,1.0
0.0,50,37196.556848,1.0
-8.0,50,37198.943455,1.0
0.0,50,37201.371204,1.0
-7.0,50,37203.731333,1.0
-16.0,50,37206.003057,1.0
-8.0,50,37208.324628,1.0
-7.0,50,37210.753109,1.0
-7.0,50,37213.153988,1.0
-7.0,50,37215.625059,1.0
-8.0,50,37218.119978,1.0
-7.0,50,37220.46536,1.0
-9.0,50,37222.78054,1.0
-5.0,50,37225.130954,1.0
-5.0,50,37227.515382,1.0
-8.0,50,37229.95488,1.0
-8.0,50,37232.361291,1.0
-6.0,50,37234.843756,1.0
-3.0,50,37237.238199,1.0
-6.0,50,37239.68618,1.0
-6.0,50,37242.069082,1.0
-9.0,50,37244.417402,1.0
-9.0,50,37246.831404,1.0
-6.0,50,37249.169905,1.0
-14.0,50,37251.517455,1.0
-37.0,50,37253.857691,1.0
-28.0,50,37256.139679,1.0
-18.0,50,37258.457,1.0
-9.0,50,37260.871266,1.0
-6.0,50,37263.328127,1.0
-6.0,50,37265.914884,1.0
0.0,50,37268.260778,1.0
-7.0,50,37270.673549,1.0
-10.0,50,37272.859695,1.0
-7.0,50,37275.173915,1.0
-7.0,50,37277.697211,1.0
-7.0,50,37280.050989,1.0
-48.0,50,37282.419631,0.0
-5.0,50,37284.823135,1.0
-9.0,50,37287.190297,1.0
-8.0,50,37289.737336,1.0
-6.0,50,37292.112526,1.0
-4.0,50,37294.45741,1.0
-10.0,50,37296.777331,1.0
-6.0,50,37299.353496,1.0
-10.0,50,37301.78038,1.0
-5.0,50,37304.28222,1.0
0.0,50,37307.022161,1.0
-8.0,50,37309.613099,1.0
-5.0,50,37311.961795,1.0
-6.0,50,37314.44304,1.0
-7.0,50,37316.83381,1.0
-9.0,50,37319.290545,1.0
-5.0,50,37321.811713,1.0
-6.0,50,37324.10009,1.0
-42.0,50,37326.459798,0.0
-6.0,50,37328.845961,1.0
-6.0,50,37331.242367,1.0
-9.0,50,37333.582246,1.0
-9.0,50,37335.948325,1.0
-8.0,50,37338.425807,1.0
-8.0,50,37340.824592,1.0
-5.0,50,37343.120366,1.0
-8.0,50,37345.523606,1.0
-50.0,50,37347.941895,0.0
-8.0,50,37350.424072,1.0
-3.0,50,37352.89274,1.0
-8.0,50,37355.28741,1.0
-9.0,50,37357.750712,1.0
-6.0,50,37360.195251,1.0
-7.0,50,37362.602038,1.0
-9.0,50,37365.038834,1.0
-10.0,50,37367.585157,1.0
-10.0,50,37370.043999,1.0
-4.0,50,37372.490001,1.0
-11.0,50,37374.789412,1.0
